,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
830,SL,2023-09-10,86.3,-1.65,5.31,"Bello, Brayan",669720,678394,strikeout,swinging_strike,,,,,1,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,2,,2,2,2023,0.91,0.02,-0.67,2.75,,,,1,4,Top,,,,,624512,,,0.4879671154961221,-125.74230482709824,0.0772396698856769,9.53885331123849,25.847057543187837,-32.212277826362296,3.2,1.5,,,,86.3,2096,6.2,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.26,,,0.0,1,0,0,,31,6,Slider,2,3,3,2,3,2,3,2,Standard,Standard,25,0.016,-0.15
875,SI,2023-09-10,94.9,-2.03,4.99,"Bello, Brayan",669720,678394,,ball,,,,,13,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,B,,,1,2,2023,-1.39,0.19,-1.46,1.7,,,,1,4,Top,,,,,624512,,,4.604589296336224,-138.1538574798957,-3.393977218734276,-18.854671607901118,30.153161222589592,-29.161305288255438,3.27,1.54,,,,94.9,1911,6.2,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.28,,,,,,,,31,5,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,243,0.0,0.029
910,CH,2023-09-10,86.9,-1.94,5.06,"Bello, Brayan",669720,678394,,foul,,,,,13,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,,,1,2,2023,-1.28,-0.14,-0.39,1.31,,,,1,4,Top,,,,,624512,,,6.359136282548422,-126.44869092401902,-2.5216108162784767,-15.018322505673696,26.067979435092003,-33.31303603262321,3.2,1.5,1,75.8,-47,87.1,1648,6.4,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.06,,,,,,,,31,4,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,254,0.0,0.0
923,SI,2023-09-10,96.3,-1.7,5.17,"Bello, Brayan",669720,678394,,ball,,,,,12,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,B,,,0,2,2023,-1.49,0.1,1.17,2.54,,,,1,4,Top,,,,,624512,,,11.009332604781852,-139.83212968346996,-1.6134532398417434,-22.12341559964053,32.68007171717982,-30.63640612094847,3.24,1.54,,,,96.2,2037,6.4,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.08,,,,,,,,31,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,240,0.0,0.012
968,SL,2023-09-10,85.2,-1.68,5.3,"Bello, Brayan",669720,678394,,swinging_strike,,,,,14,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,,,0,1,2023,0.88,-0.26,0.21,1.03,,,,1,4,Top,,,,,624512,,,2.6485809165126004,-123.96315063290552,-3.1503833643258004,8.476992788946061,26.96578530058165,-34.41464805911521,3.2,1.5,,,,84.9,2267,6.3,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.18,,,,,,,,31,2,Slider,2,3,3,2,3,2,3,2,Standard,Standard,32,0.0,-0.036
995,CH,2023-09-10,85.3,-2.04,5.1,"Bello, Brayan",669720,678394,,swinging_strike,,,,,7,Austin Hays strikes out swinging.,R,R,R,BOS,BAL,S,,,0,0,2023,-1.25,0.19,-0.62,1.95,,,,1,4,Top,,,,,624512,,,5.885688619009676,-124.05307001966764,-1.4755361341604472,-14.13891131120366,26.010031622839666,-30.129900241382323,3.2,1.5,,,,85.4,1847,6.5,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.04,,,,,,,,31,1,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,252,0.0,-0.026
1023,SL,2023-09-10,85.8,-1.61,5.35,"Bello, Brayan",656775,678394,field_out,hit_into_play,,,,,14,"Cedric Mullins grounds out, second baseman Luis Urias to first baseman Triston Casas.",R,L,R,BOS,BAL,X,4,ground_ball,1,2,2023,0.83,-0.09,0.41,1.36,,,,0,4,Top,147.62,154.7,,,624512,,,3.082947355101041,-124.88530438309311,-3.0014666185604133,8.070512595664177,25.618924681586037,-32.68079721478664,3.35,1.55,2,80.4,-29,85.8,2116,6.3,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.19,0.049,0.044,0.0,1,0,0,2,30,4,Slider,2,3,3,2,3,2,3,2,Strategic,Standard,33,0.023,-0.173
1052,FF,2023-09-10,95.5,-1.7,5.42,"Bello, Brayan",656775,678394,,foul,,,,,4,"Cedric Mullins grounds out, second baseman Luis Urias to first baseman Triston Casas.",R,L,R,BOS,BAL,S,,,1,1,2023,-0.84,1.15,-0.73,2.52,,,,0,4,Top,,,,,624512,,,4.429659807127556,-138.9470693014533,-4.601426603256435,-11.928493365690551,30.654612303693455,-16.40424980763563,3.35,1.55,220,80.1,56,95.4,2171,6.2,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.28,,,,,,,,30,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,231,0.0,-0.054
1084,SI,2023-09-10,94.4,-1.75,5.14,"Bello, Brayan",656775,678394,,ball,,,,,14,"Cedric Mullins grounds out, second baseman Luis Urias to first baseman Triston Casas.",R,L,R,BOS,BAL,B,,,0,1,2023,-1.48,0.2,1.61,1.24,,,,0,4,Top,,,,,624512,,,12.003960685732002,-136.99741418665883,-4.875192221080618,-21.32504289808012,29.52221320471688,-28.71665661979918,3.48,1.59,,,,94.2,1935,6.3,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.24,,,,,,,,30,2,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,240,0.0,0.027
1108,CH,2023-09-10,85.5,-2.08,5.17,"Bello, Brayan",656775,678394,,called_strike,,,,,7,"Cedric Mullins grounds out, second baseman Luis Urias to first baseman Triston Casas.",R,L,R,BOS,BAL,S,,,0,0,2023,-1.37,0.04,-0.44,1.57,,,,0,4,Top,,,,,624512,,,6.623994825173947,-124.35456857158825,-2.264687931927002,-15.562704691148497,25.20973496368091,-31.498365292310915,3.36,1.48,,,,85.6,1734,6.4,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.1,,,,,,,,30,1,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,255,0.0,-0.038
768,CH,2023-09-10,83.2,-2.7,5.63,"Rodriguez, Grayson",677800,680570,field_out,hit_into_play,,,,,4,"Wilyer Abreu grounds out softly, pitcher Grayson Rodriguez to first baseman Ryan O'Hearn.",R,L,R,BOS,BAL,X,1,ground_ball,1,0,2023,-1.17,0.08,-0.35,2.29,,596115,,2,3,Bot,121.09,188.08,,,668939,,,7.863023591367114,-120.9796929548694,-1.367384053508429,-13.050980772899456,23.450897774658223,-31.364421808273,3.35,1.6,2,52.9,-55,84.8,1938,7.3,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.17,0.223,0.201,0.0,1,0,0,1,29,2,Changeup,2,3,2,3,3,2,2,3,Standard,Standard,257,-0.04,-0.354
808,FF,2023-09-10,95.0,-2.57,5.67,"Rodriguez, Grayson",677800,680570,,ball,,,,,11,"Wilyer Abreu grounds out softly, pitcher Grayson Rodriguez to first baseman Ryan O'Hearn.",R,L,R,BOS,BAL,B,,,0,0,2023,-0.91,1.27,-1.39,3.45,,596115,,2,3,Bot,,,,,668939,,,5.217536387915421,-138.33016375869616,-3.065971343890357,-12.893768136529294,29.87669631081424,-15.336957337727934,3.45,1.74,,,,96.6,2270,7.1,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.43,,,,,,,,29,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,218,0.0,0.02
839,CU,2023-09-10,82.2,-2.43,5.73,"Rodriguez, Grayson",596115,680570,field_error,hit_into_play,,,,,5,Trevor Story reaches on a fielding error by third baseman Ramon Urias.   Rafael Devers scores.    Justin Turner scores.    Trevor Story to 2nd.,R,R,R,BOS,BAL,X,5,ground_ball,0,2,2023,0.54,-0.97,-0.07,2.64,646240,,457759,2,3,Bot,43.14,114.28,,,668939,,,4.375404822745931,-119.63239629985245,1.4675405884596264,4.263484980476861,24.341721667805924,-41.969758987201,3.52,1.67,18,90.0,-8,83.1,2664,7.0,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.48,0.163,0.147,0.9,1,0,0,2,28,4,Curveball,0,3,0,3,3,2,2,3,Standard,Standard,44,0.188,1.232
874,CU,2023-09-10,79.6,-2.28,5.73,"Rodriguez, Grayson",596115,680570,,foul,,,,,9,Trevor Story reaches on a fielding error by third baseman Ramon Urias.   Rafael Devers scores.    Justin Turner scores.    Trevor Story to 2nd.,R,R,R,BOS,BAL,S,,,0,2,2023,0.84,-0.95,0.76,2.16,646240,,457759,2,3,Bot,,,,,668939,,,5.174329809462191,-115.78571195772984,0.7962703165137925,6.493777329318518,23.39010800432429,-41.02410825146429,3.52,1.67,6,61.2,-24,80.7,2798,7.2,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.26,,,,,,,,28,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,41,0.0,0.0
883,FF,2023-09-10,97.1,-2.42,5.7,"Rodriguez, Grayson",596115,680570,,foul,,,,,5,Trevor Story reaches on a fielding error by third baseman Ramon Urias.   Rafael Devers scores.    Justin Turner scores.    Trevor Story to 2nd.,R,R,R,BOS,BAL,S,,,0,1,2023,-1.04,1.26,0.16,2.85,646240,,457759,2,3,Bot,,,,,668939,,,9.401225395529014,-141.04328061456476,-5.047480576571278,-16.029706639343615,31.151881936559334,-14.392894887844502,3.52,1.67,240,84.0,52,98.4,2284,7.0,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.47,,,,,,,,28,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,221,0.0,-0.093
936,FF,2023-09-10,97.4,-2.46,5.6,"Rodriguez, Grayson",596115,680570,,called_strike,,,,,7,Trevor Story reaches on a fielding error by third baseman Ramon Urias.   Rafael Devers scores.    Justin Turner scores.    Trevor Story to 2nd.,R,R,R,BOS,BAL,S,,,0,0,2023,-1.07,1.17,-0.49,1.77,646240,,457759,2,3,Bot,,,,,668939,,,7.858079556536597,-141.52711156365336,-7.575474144172298,-16.129740497421853,31.027843631381643,-14.952337002379831,3.52,1.71,,,,99.1,2300,7.2,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.26,,,,,,,,28,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,220,0.0,-0.088
965,FF,2023-09-10,96.8,-2.4,5.7,"Rodriguez, Grayson",657077,680570,strikeout,called_strike,,,,,7,Alex Verdugo called out on strikes.,R,L,R,BOS,BAL,S,2,,0,2,2023,-1.07,1.22,-0.51,1.96,646240,,457759,1,3,Bot,,,,,668939,,,7.589994124560652,-140.59190280891642,-7.269775231873805,-15.873193348616272,32.02562305750973,-14.508496715454056,3.6,1.63,,,,98.0,2290,7.1,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.42,,,0.0,1,0,0,,27,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,222,-0.065,-0.448
984,FF,2023-09-10,97.3,-2.36,5.73,"Rodriguez, Grayson",657077,680570,,foul,,,,,1,Alex Verdugo called out on strikes.,R,L,R,BOS,BAL,S,,,0,2,2023,-0.92,1.57,-0.55,3.52,646240,,457759,1,3,Bot,,,,,668939,,,7.076013611368307,-141.4596822026237,-4.000690455595343,-14.046906393128795,35.25633981883913,-10.447876807794367,3.56,1.63,215,82.2,58,98.2,2389,7.1,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.43,,,,,,,,27,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,225,0.0,0.0
1011,CH,2023-09-10,84.1,-2.62,5.55,"Rodriguez, Grayson",657077,680570,,foul,,,,,14,Alex Verdugo called out on strikes.,R,L,R,BOS,BAL,S,,,0,1,2023,-0.99,0.24,0.08,1.37,646240,,457759,1,3,Bot,,,,,668939,,,8.3766743928256,-122.2489676915712,-3.901534011310319,-11.507668913003094,21.00918210723749,-29.269567099752592,3.56,1.63,1,64.9,-60,86.1,1801,7.4,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.14,,,,,,,,27,2,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,256,0.0,-0.116
1038,CU,2023-09-10,81.1,-2.49,5.64,"Rodriguez, Grayson",657077,680570,,called_strike,,,,,9,Alex Verdugo called out on strikes.,R,L,R,BOS,BAL,S,,,0,0,2023,0.67,-0.66,0.66,1.78,646240,,457759,1,3,Bot,,,,,668939,,,5.865772239040525,-117.9810823854225,-0.7550263952673274,5.160648446409419,22.09924346915265,-38.37726490558963,3.44,1.49,,,,82.5,2754,7.2,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.31,,,,,,,,27,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,40,0.0,-0.075
1081,CH,2023-09-10,83.3,-2.57,5.57,"Rodriguez, Grayson",671213,680570,field_out,hit_into_play,,,,,9,Triston Casas pops out to second baseman Adam Frazier.,R,L,R,BOS,BAL,X,4,popup,1,2,2023,-1.11,0.18,0.8,2.07,646240,,457759,0,3,Bot,149.23,138.18,,,668939,,,10.106929171134482,-120.9357559388393,-1.970023494779353,-12.817982074989152,22.70954387320171,-30.22095183677679,3.8,1.86,169,92.9,62,84.9,1719,7.4,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.12,0.009,0.01,0.0,1,0,0,3,26,6,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,255,-0.068,-0.257
1130,FF,2023-09-10,97.2,-2.51,5.67,"Rodriguez, Grayson",671213,680570,,foul,,,,,11,Triston Casas pops out to second baseman Adam Frazier.,R,L,R,BOS,BAL,S,,,1,2,2023,-1.23,1.35,-1.14,3.06,646240,,457759,0,3,Bot,,,,,668939,,,6.589468721224248,-141.3004624409265,-4.59259062965844,-18.00429300975004,32.58002270485506,-13.300468713121022,3.8,1.86,197,77.3,63,98.4,2432,7.0,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.48,,,,,,,,26,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,223,0.0,0.0
1143,FF,2023-09-10,97.4,-2.55,5.6,"Rodriguez, Grayson",671213,680570,,foul,,,,,7,Triston Casas pops out to second baseman Adam Frazier.,R,L,R,BOS,BAL,S,,,1,2,2023,-1.15,1.26,-0.76,2.13,646240,,457759,0,3,Bot,,,,,668939,,,7.594261799960068,-141.43623588247573,-6.750682771442077,-17.171153625529534,33.67681322642761,-13.943562578613191,3.8,1.86,143,78.9,11,98.8,2321,7.3,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.19,,,,,,,,26,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,228,0.0,0.0
1168,FF,2023-09-10,97.1,-2.59,5.65,"Rodriguez, Grayson",671213,680570,,swinging_strike,,,,,13,Triston Casas pops out to second baseman Adam Frazier.,R,L,R,BOS,BAL,S,,,1,1,2023,-1.19,1.26,-0.84,2.48,646240,,457759,0,3,Bot,,,,,668939,,,7.53325455888305,-141.11602304756696,-5.862234743410651,-17.697353985416918,34.99814160341996,-14.142782053263236,3.8,1.86,,,,98.0,2409,7.1,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.43,,,,,,,,26,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,221,0.0,-0.129
1210,CH,2023-09-10,84.4,-2.58,5.54,"Rodriguez, Grayson",671213,680570,,swinging_strike,,,,,9,Triston Casas pops out to second baseman Adam Frazier.,R,L,R,BOS,BAL,S,,,1,0,2023,-1.03,0.22,0.42,1.86,646240,,457759,0,3,Bot,,,,,668939,,,9.218426155252246,-122.64711242967957,-2.64550030846385,-12.21316508362946,23.67706712427663,-29.632638534360147,3.8,1.86,,,,86.1,1675,7.4,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.13,,,,,,,,26,2,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,250,0.0,-0.038
1257,FF,2023-09-10,97.3,-2.46,5.67,"Rodriguez, Grayson",671213,680570,,ball,,,,,11,Triston Casas pops out to second baseman Adam Frazier.,R,L,R,BOS,BAL,B,,,0,0,2023,-1.02,1.24,-1.06,3.56,646240,,457759,0,3,Bot,,,,,668939,,,6.207047021078544,-141.47662376453133,-2.992557402861504,-15.112041309549982,33.78163289436944,-15.04733294855401,3.85,1.82,,,,98.6,2174,7.2,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.34,,,,,,,,26,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,219,0.0,0.011
1274,FF,2023-09-10,97.2,-2.44,5.6,"Rodriguez, Grayson",457759,680570,single,hit_into_play,,,,,8,Justin Turner singles on a ground ball to center fielder Cedric Mullins.   Rafael Devers to 3rd.,R,R,R,BOS,BAL,X,8,ground_ball,2,1,2023,-1.02,1.19,0.21,1.83,,,646240,0,3,Bot,114.71,91.89,,,668939,,,9.601490352783085,-141.09282785275877,-7.383507802451894,-15.879265684559584,33.79631168901538,-14.656764216708495,3.4,1.59,38,101.7,-1,98.5,2225,7.3,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.25,0.443,0.432,0.9,1,1,0,4,25,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,218,0.093,0.634
1309,CU,2023-09-10,80.9,-2.43,5.71,"Rodriguez, Grayson",457759,680570,,ball,,,,,12,Justin Turner singles on a ground ball to center fielder Cedric Mullins.   Rafael Devers to 3rd.,R,R,R,BOS,BAL,B,,,1,1,2023,1.05,-0.72,1.31,2.84,,,646240,0,3,Bot,,,,,668939,,,6.397186414003274,-117.58306040471498,1.749027795896127,8.239161166208522,25.13736176851215,-39.46663916602998,3.35,1.64,,,,81.2,2721,6.9,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.62,,,,,,,,25,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,42,0.0,0.063
1341,FF,2023-09-10,97.0,-2.52,5.71,"Rodriguez, Grayson",457759,680570,,called_strike,,,,,2,Justin Turner singles on a ground ball to center fielder Cedric Mullins.   Rafael Devers to 3rd.,R,R,R,BOS,BAL,S,,,1,0,2023,-1.08,1.16,0.16,2.96,,,646240,0,3,Bot,,,,,668939,,,9.783197757715444,-140.8776934897001,-4.472530238634025,-16.65548651304947,34.354219009086904,-15.83861637692882,3.35,1.61,,,,98.1,2292,7.2,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.33,,,,,,,,25,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,220,0.0,-0.059
1384,FF,2023-09-10,97.1,-2.61,5.74,"Rodriguez, Grayson",457759,680570,,ball,,,,,11,Justin Turner singles on a ground ball to center fielder Cedric Mullins.   Rafael Devers to 3rd.,R,R,R,BOS,BAL,B,,,0,0,2023,-1.15,1.22,-1.38,3.94,,,646240,0,3,Bot,,,,,668939,,,6.035011559528455,-141.35495229061556,-2.0892246904524368,-16.81649528508501,32.96842459050588,-15.606976213488412,3.26,1.58,,,,98.4,2385,7.1,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.44,,,,,,,,25,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,218,0.0,0.046
1401,CH,2023-09-10,84.1,-2.87,5.52,"Rodriguez, Grayson",646240,680570,walk,ball,,,,,14,Rafael Devers walks.,R,L,R,BOS,BAL,B,,,3,2,2023,-1.05,0.04,1.28,1.89,,,,0,3,Bot,,,,,668939,,,11.960833856804207,-122.01284801457328,-2.112721622741256,-12.780251400616727,22.6657233871096,-31.556690245111177,3.35,1.43,,,,86.0,1886,7.5,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,52.98,,,0.7,1,0,0,,24,6,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,262,0.039,0.312
1456,CH,2023-09-10,83.8,-2.73,5.57,"Rodriguez, Grayson",646240,680570,,ball,,,,,14,Rafael Devers walks.,R,L,R,BOS,BAL,B,,,2,2,2023,-1.24,0.07,0.86,0.3,,,,0,3,Bot,,,,,668939,,,10.947993863167488,-121.5579786356668,-6.050515622200173,-14.26247198196272,20.94061191691116,-30.517161567946754,3.47,1.67,,,,85.8,2039,7.5,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.03,,,,,,,,24,5,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,255,0.0,0.103
1474,FF,2023-09-10,97.9,-2.63,5.75,"Rodriguez, Grayson",646240,680570,,ball,,,,,11,Rafael Devers walks.,R,L,R,BOS,BAL,B,,,1,2,2023,-1.14,1.36,-0.91,4.35,,,,0,3,Bot,,,,,668939,,,7.409520522458663,-142.43839891303793,-1.4462337703104713,-17.218662893906785,33.32709102530976,-13.562371938124087,3.42,1.58,,,,99.3,2489,7.1,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.41,,,,,,,,24,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,222,0.0,0.04
1524,FF,2023-09-10,97.5,-2.82,5.72,"Rodriguez, Grayson",646240,680570,,ball,,,,,11,Rafael Devers walks.,R,L,R,BOS,BAL,B,,,0,2,2023,-1.1,1.2,-1.22,4.35,,,,0,3,Bot,,,,,668939,,,6.929707218500185,-141.88018673572537,-0.9322532000088316,-16.499313695969505,33.317888611347406,-15.943169753064607,3.41,1.59,,,,98.7,2406,7.0,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.5,,,,,,,,24,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Strategic,Standard,222,0.0,0.021
1531,CH,2023-09-10,84.3,-2.76,5.61,"Rodriguez, Grayson",646240,680570,,swinging_strike,,,,,9,Rafael Devers walks.,R,L,R,BOS,BAL,S,,,0,1,2023,-1.18,0.08,0.48,1.52,,,,0,3,Bot,,,,,668939,,,10.060460741895476,-122.43609679515,-3.337851828927276,-13.80844746180036,22.82561824974756,-30.95822030693417,3.42,1.59,,,,85.9,1963,7.3,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.18,,,,,,,,24,2,Changeup,0,3,0,3,3,0,0,3,Strategic,Standard,256,0.0,-0.048
1582,CU,2023-09-10,80.3,-2.64,5.74,"Rodriguez, Grayson",646240,680570,,called_strike,,,,,4,Rafael Devers walks.,R,L,R,BOS,BAL,S,,,0,0,2023,0.83,-1.0,-0.32,2.73,,,,0,3,Bot,,,,,668939,,,3.624156103710294,-116.76575246965037,2.0487347970016128,6.825336163746424,23.675598711957843,-41.958225453618375,3.42,1.61,,,,81.3,2650,7.2,716652,680570,668939,656811,624428,602104,683002,669720,656775,543305,53.34,,,,,,,,24,1,Curveball,0,3,0,3,3,0,0,3,Strategic,Standard,39,0.0,-0.038
1135,SI,2023-09-10,94.6,-1.89,5.19,"Bello, Brayan",656811,678394,grounded_into_double_play,hit_into_play,,,,,4,"Ryan O'Hearn grounds into a double play, second baseman Luis Urias to shortstop Trevor Story to first baseman Triston Casas.   Gunnar Henderson out at 2nd.    Ryan O'Hearn out at 1st.",R,L,R,BOS,BAL,X,4,ground_ball,0,0,2023,-1.48,0.19,-0.36,2.52,,,683002,1,3,Top,151.26,156.49,,,624512,,,7.246096045634436,-137.49835859529145,-1.6527054763114395,-20.459072878176496,33.63413404347184,-29.58832250219613,3.48,1.69,5,77.5,-28,93.7,2048,6.1,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.43,0.057,0.051,0.0,1,0,0,2,23,1,Sinker,0,3,3,0,3,0,3,0,Strategic,Standard,239,0.03,-0.396
1195,SI,2023-09-10,95.5,-1.79,5.14,"Bello, Brayan",623993,678394,field_out,hit_into_play,,,,,8,Anthony Santander flies out sharply to center fielder Ceddanne Rafaela.,R,L,R,BOS,BAL,X,8,fly_ball,1,1,2023,-1.42,0.22,-0.02,1.94,,,683002,0,3,Top,107.86,45.27,,,624512,,,7.847485702476151,-138.81155711979025,-3.2809271603178267,-20.111949857319185,30.84059200407833,-28.83759965398005,3.4,1.65,382,104.3,22,95.6,1991,6.4,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.13,0.766,1.234,0.0,1,0,0,6,22,3,Sinker,0,3,3,0,3,0,3,0,Strategic,Standard,234,0.019,-0.344
1207,SI,2023-09-10,95.0,-1.82,5.11,"Bello, Brayan",623993,678394,,called_strike,,,,,8,Anthony Santander flies out sharply to center fielder Ceddanne Rafaela.,R,L,R,BOS,BAL,S,,,1,0,2023,-1.4,0.36,-0.01,2.19,,,683002,0,3,Top,,,,,624512,,,7.862609297028075,-138.1871339946872,-2.8182382959342904,-19.742040224200714,30.584222956060277,-27.082023103702845,3.49,1.7,,,,94.9,1920,6.2,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.29,,,,,,,,22,2,Sinker,0,3,3,0,3,0,3,0,Strategic,Standard,239,0.0,-0.059
1239,FF,2023-09-10,95.1,-1.7,5.57,"Bello, Brayan",623993,678394,,ball,,,,,11,Anthony Santander flies out sharply to center fielder Ceddanne Rafaela.,R,L,R,BOS,BAL,B,,,0,0,2023,-0.78,1.11,-1.66,2.71,,,683002,0,3,Top,,,,,624512,,,1.8500412214258533,-138.331616785853,-4.2653964008912055,-10.347656983423963,34.806509735085825,-17.167758533763067,3.38,1.64,,,,94.3,2060,6.1,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.36,,,,,,,,22,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Strategic,Standard,224,0.0,0.046
1272,SL,2023-09-10,85.0,-1.72,5.39,"Bello, Brayan",683002,678394,single,hit_into_play,,,,,8,Gunnar Henderson singles on a ground ball to right fielder Alex Verdugo.,R,L,R,BOS,BAL,X,9,ground_ball,0,1,2023,0.77,-0.38,-0.24,1.64,,,,0,3,Top,147.4,162.39,,,624512,,,1.930407181906206,-123.82670188212109,-1.6939168201585044,7.526749675541502,25.027996835764068,-35.95123658967298,3.7,1.74,19,102.1,-5,85.0,2215,6.3,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.24,0.263,0.241,0.9,1,1,0,2,21,2,Slider,0,3,3,0,3,0,3,0,Standard,Standard,39,-0.02,0.425
1312,SL,2023-09-10,81.8,-1.78,5.41,"Bello, Brayan",683002,678394,,called_strike,,,,,7,Gunnar Henderson singles on a ground ball to right fielder Alex Verdugo.,R,L,R,BOS,BAL,S,,,0,0,2023,0.74,-0.44,-0.77,1.75,,,,0,3,Top,,,,,624512,,,0.8409793089159763,-119.21275641084448,-0.8599156468768104,6.86633604809436,23.403957114514256,-36.4373649459526,3.85,1.82,,,,81.6,2144,6.1,716652,678394,624512,671213,649966,646240,596115,677800,678882,657077,54.39,,,,,,,,21,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,39,0.0,-0.038
